,Unnamed: 0,Word,Word Frequency,Rpt,Letter Freq,Scores,Unnamed: 6,Unnamed: 7
945,945,dutch,-0.53,0,1206.339626296,14.75859056,,
946,946,duvet,0.18,0,1220.753539104,25.38430084,,
947,947,dwarf,-0.28,0,753.4973085639999,19.40879309,,
948,948,dwell,-0.43,1,2371.978840087999,19.73888181,,
949,949,dwelt,-0.09,0,2406.300077323999,19.80336845,,
950,950,dying,-0.61,0,973.8114623999999,13.9829064,,
951,951,dylan,-0.03,0,3276.098262976,19.90505096,,
952,952,eager,-0.38,1,20256.089644098,13.23667039,,
953,953,eagle,-0.51,1,16194.457273302,12.26231559,,
954,954,eared,0.01,1,25507.668440716,18.01564291,,
955,955,early,-0.8,0,16094.0605198912,2.938564148,,
956,956,earns,-0.43,0,20233.0977272886,7.491777683,,
957,957,earth,-0.76,0,14951.5661583134,3.8459153,,
958,958,eased,-0.36,1,18983.213402538,13.82593869,,
959,959,easel,-0.14,1,34728.1139305254,14.21940369,,
960,960,eaten,-0.51,1,30241.1287490081,9.379198828,,
961,961,ebony,-0.32,0,3096.6211927728,15.70601234,,
962,962,eddie,-0.51,1,7633.3410472,15.12749829,,
963,963,edema,0.48,1,8950.634298605999,29.42034683,,
964,964,edgar,-0.19,0,6454.611507960001,15.4882526,,
965,965,edged,-0.55,1,3553.4518668,16.88306829,,
966,966,edges,-0.63,1,6051.319502580001,14.09703263,,
967,967,edify,0.29,0,1540.89208768,26.54134522,,
968,968,edith,-0.02,0,4474.35656228,19.17542505,,
969,969,eerie,0.12,2,54815.180537612,20.57282317,,
970,970,egged,0.13,1,2821.8588354,27.69982648,,
971,971,ego's,-0.45,0,1089.2308383,16.16412348,,
972,972,egret,1.06,1,15090.428058354,36.10767512,,
973,973,egypt,-0.57,0,2120.628646224,12.91093942,,
974,974,eight,-0.73,0,3553.16550534,9.183290938,,
975,975,eject,-0.5,1,682.3953923940999,21.28372664,,
976,976,elate,0.06,1,37847.0464424206,16.76409712,,
977,977,elbow,-0.74,0,1779.7580403174,10.76980298,,
978,978,elder,-0.31,1,18731.723459416,14.63473291,,
979,979,elect,-0.5,1,18454.3449595274,11.85024231,,
980,980,elfin,0.29,0,3807.082278076,24.29074463,,
981,981,elite,-0.4,1,25916.513502484,11.7891848,,
982,982,ellen,-0.39,1,21891.0199603172,12.73373027,,
983,983,elmer,-0.11,1,15040.4720718252,18.57140285,,
984,984,elope,-0.12,1,14658.5720846158,18.52744768,,
985,985,elude,-0.02,1,9727.013210288,21.61920132,,
986,986,elvis,-0.34,0,2941.950035376,15.54124923,,
987,987,embed,0.42,1,2567.891540214,32.29089872,,
988,988,ember,0.1,1,5875.940053783801,25.14095919,,
989,989,emcee,0.76,2,13696.3850510487,37.00374045,,
990,990,emery,0.43,1,8898.5429621088,28.69121578,,
991,991,emote,0.21,1,12806.6053486371,24.02197264,,
992,992,empty,-0.81,0,2144.1911867376,9.284479046,,
993,993,enact,0.0,0,11705.3291221559,16.22322974,,
994,994,ended,-0.53,1,6540.98362148,15.34476716,,
995,995,endow,0.0,0,1989.755029262,21.61189436,,
996,996,enema,0.26,1,13083.7213129623,24.6870326,,
997,997,enemy,-0.63,1,5684.5447971312,14.29579572,,
998,998,enjoy,-0.71,0,293.0958330608,14.44360284,,
999,999,ensue,0.04,1,13235.6464083228,21.34101396,,
1000,1000,enter,-0.75,1,27777.5657222294,6.201727431,,
1001,1001,entry,-0.36,0,9580.2663409376,11.57476033,,
1002,1002,envoy,-0.15,0,1682.1152158272,19.74724342,,
1003,1003,epics,-0.21,0,4691.160486473999,16.18505841,,
1004,1004,epoch,-0.23,0,3074.0916795127,17.07540383,,
1005,1005,epsom,1.0,0,3491.2268880489,35.1817551,,
1006,1006,equal,-0.67,0,567.7531967799999,14.04575073,,
1007,1007,equip,-0.06,0,198.1404062,24.70304062,,
1008,1008,era's,-0.19,0,4071.04582038,16.90014605,,
1009,1009,erase,-0.58,1,43438.05890345461,6.411422831,,
1010,1010,erect,-0.21,1,23082.7658818526,15.18825064,,
1011,1011,ernie,-0.16,1,25532.469285092,15.46097986,,
1012,1012,erode,-0.19,1,19665.298101284,16.21925267,,
1013,1013,erred,0.45,1,23429.71197978401,25.01850508,,
1014,1014,error,-0.73,2,32810.76767169521,10.66411287,,
1015,1015,erupt,-0.07,0,6708.3235814408,17.16167988,,
1016,1016,essay,-0.37,1,11149.4328411312,15.85964575,,
1017,1017,ethel,-0.11,1,15058.3880178226,18.56647584,,
1018,1018,ether,0.04,1,18835.0898357974,19.86049917,,
1019,1019,ethic,-0.3,0,5435.027235946,14.38635595,,
1020,1020,ethos,0.07,0,8578.580373036299,18.42136768,,
1021,1021,ethyl,0.17,0,5193.5208908704,21.57690025,,
1022,1022,evade,-0.38,1,4327.779221304,18.87312356,,
1023,1023,event,-0.78,1,4712.9031816636,12.62124101,,
1024,1024,every,-0.38,1,4302.592201459201,18.89015047,,
1025,1025,evict,-0.04,0,2128.853398056,20.85167921,,
1026,1026,evils,-0.62,0,2941.950035376,11.34124923,,
1027,1027,evoke,-0.48,1,1786.0242007608,19.66179819,,
1028,1028,exact,-0.67,0,753.6630420704,13.55839951,,
1029,1029,exalt,-0.34,0,1135.0566880576,17.73188582,,
1030,1030,excel,-0.36,1,935.8780328127999,22.80888021,,
1031,1031,exert,-0.28,1,1788.4951772864,22.65864717,,
1032,1032,exile,-0.35,1,1314.308133248,22.28146854,,
1033,1033,exist,-0.69,0,723.5196228479999,13.33103299,,
1034,1034,exits,-0.55,0,723.5196228479999,15.43103299,,
1035,1035,expel,-0.39,1,718.3373762752,22.84373858,,
1036,1036,extol,-0.07,0,875.0791231424001,22.28541287,,
1037,1037,extra,-0.56,0,1419.7332850624,13.96835968,,
1038,1038,exude,-0.02,1,500.425116928,29.00078622,,
1039,1039,exult,0.13,0,541.3965784832,26.12381405,,
1040,1040,fable,-0.48,0,2718.3011224446,13.64615998,,
1041,1041,faced,-0.63,0,2525.398248142,11.58289273,,
1042,1042,faces,-0.67,0,4300.604663747699,9.541497136,,
1043,1043,facet,-0.06,0,4686.842042875299,18.43780825,,
1044,1044,facts,-0.61,0,2543.2816708761,11.8651579,,
1045,1045,faded,-0.52,1,2079.02034956,18.7081865,,
1046,1046,fails,-0.49,0,3520.735738212,12.80858921,,
1047,1047,faint,-0.62,0,3065.845238918,11.23252725,,
1048,1048,fairs,-0.44,0,4403.749846188,12.92219433,,
1049,1049,fairy,-0.5,0,2798.929090496,13.27093444,,
1050,1050,faith,-0.8,0,2078.852807878,9.508378122,,
1051,1051,faked,-0.63,0,1112.887363588,13.42136565,,
1052,1052,faker,-0.25,0,2546.5481437396,17.26192827,,
1053,1053,falls,-0.65,1,3775.685567530799,15.21404213,,
1054,1054,famed,-0.15,0,1669.331045382,19.76432021,,
1055,1055,fancy,-0.59,0,1273.1827498544,13.74765353,,
1056,1056,fangs,-0.06,0,1309.589557353,21.63898597,,
1057,1057,fanny,-0.18,1,1532.1351735536,24.5037962,,
1058,1058,fan's,-0.29,0,485.03316939,20.00042208,,
1059,1059,farce,0.09,0,5778.705403101399,20.04390695,,
1060,1060,fares,-0.38,0,8101.3811825562,11.87213466,,
1061,1061,fargo,-0.32,0,2312.027679654,16.4518132,,
1062,1062,farms,-0.37,0,2072.7994965678,15.96530877,,
1063,1063,fatal,-0.62,1,5603.245370846199,14.49109729,,
1064,1064,fates,-0.24,0,6570.657488679899,14.67992281,,
1065,1065,fat's,-0.19,0,615.80669997,21.10989575,,
1066,1066,fatso,0.14,0,4021.2177508041,21.88542914,,
1067,1067,fatty,-0.38,1,2469.6933020144,20.38872088,,
1068,1068,fault,-0.58,0,2672.622349258399,12.18949341,,
1069,1069,fauna,0.26,1,2866.5376540108,29.60904959,,
1070,1070,faust,-0.38,0,2487.8590678788,15.37041621,,
1071,1071,favor,-0.6,0,1130.3246433864,13.84026588,,
1072,1072,fawns,-0.02,0,819.7060562691,23.15628644,,
1073,1073,fears,-0.6,0,8101.381182556201,8.572134665,,
1074,1074,feast,-0.46,0,6570.657488679901,11.37992281,,
1075,1075,feats,-0.07,0,6570.657488679901,17.22992281,,
1076,1076,feeds,-0.38,1,4460.046596346,18.78486069,,
1077,1077,feels,-0.47,1,8159.261714491799,15.49733681,,
1078,1078,feign,-0.05,0,1652.59198566,21.2868228,,
1079,1079,feint,0.76,0,3862.168677597999,31.30020064,,
1080,1080,felix,-0.05,0,245.124009856,24.58310491,,
1081,1081,fella,0.29,1,6957.955959508399,27.44046324,,
1082,1082,felon,-0.11,0,4286.2495303166,17.95123686,,
1083,1083,femme,0.24,1,1688.5238889519,30.58871801,,
1084,1084,femur,0.19,0,1821.9695101608,24.66626591,,
1085,1085,fence,-0.47,1,4650.3790735171,17.31109969,,
1086,1086,feral,-0.26,0,8703.038161571601,13.42033298,,
1087,1087,ferns,-0.22,0,4753.7030079462,15.99543626,,
1088,1088,ferry,-0.2,1,4729.6010466496,21.31066071,,
1089,1089,fetch,-0.51,0,1864.7765861263,14.11287785,,
1090,1090,feuds,-0.1,0,1688.714924952,20.48846424,,
1091,1091,fever,-0.69,1,2326.6735002456,15.88633185,,
1092,1092,fewer,-0.22,1,2978.8471328902,22.30853162,,
1093,1093,fiats,0.85,0,3571.678859826,32.86892324,,
1094,1094,fiber,-0.41,0,2328.259372956,15.08465971,,
1095,1095,fidel,0.03,0,2604.44260472,21.40517556,,
1096,1096,field,-0.69,0,2604.44260472,10.60517556,,
1097,1097,fiend,0.13,0,2081.04175972,23.45587549,,
1098,1098,fiery,-0.08,0,3525.923659456,18.9545309,,
1099,1099,fifth,-0.18,1,488.4199631259999,26.63940408,,
1100,1100,fifty,-0.29,1,533.348802464,24.84819443,,
1101,1101,fight,-0.69,0,662.6803519800001,13.4845448,,
1102,1102,filed,-0.41,0,2604.44260472,14.80517556,,
1103,1103,files,-0.57,0,4435.212553332,10.95128751,,
1104,1104,fille,1.34,1,4764.597941576,44.3885725,,
1105,1105,fills,-0.52,1,2585.475359112,18.1736678,,
1106,1106,filly,0.24,1,1643.272767104,30.64942197,,
1107,1107,films,-0.56,0,1134.782593308,14.43237053,,
1108,1108,filmy,0.44,0,721.243513536,30.28660535,,
1109,1109,filth,-0.16,0,1526.619181228,19.81166542,,
1110,1110,final,-0.56,0,3022.116859916,12.17053287,,
1111,1111,finch,-0.24,0,798.394269694,19.90437604,,
1112,1112,finds,-0.62,0,1129.26258564,13.54215017,,
1113,1113,fined,-0.48,0,2081.04175972,14.30587549,,
1114,1114,finer,0.03,0,4761.913203124,19.74026283,,
1115,1115,fines,-0.33,0,3543.891702582,15.19050835,,
1116,1116,finis,-0.14,1,1926.38911668,24.58756381,,
1117,1117,finns,0.48,1,1650.716191362,34.23935467,,
1118,1118,fired,-0.44,0,3257.64685928,13.77029194,,
1119,1119,fires,-0.48,0,5547.580975068,11.62238821,,
1120,1120,firms,-0.36,0,1419.390446292,16.96887573,,
1121,1121,first,-0.78,0,3280.715646924,8.65124664,,
1122,1122,fishy,-0.48,0,828.776357088,16.2360924,,
1123,1123,fists,-0.22,1,2441.560873482,22.81726071,,
1124,1124,fives,0.01,0,941.234818392,23.34801867,,
1125,1125,fixed,-0.8,0,133.99061632,14.05923236,,
1126,1126,fizzy,-0.34,1,5.2031336,28.31308307,,
1127,1127,fjord,0.81,0,79.059235012,38.75040854,,
1128,1128,flags,-0.43,0,1638.963188478,15.60526573,,
1129,1129,flail,0.12,1,3782.206613416,26.75919183,,
1130,1130,flair,-0.19,0,4730.798625784,16.45990292,,
1131,1131,flake,-0.63,0,2035.9292357404,12.10784056,,
1132,1132,flaky,-0.2,0,702.1761562816001,20.73379063,,
1133,1133,flame,-0.67,0,3053.8938536106,10.49287558,,
1134,1134,flank,-0.36,0,948.3194284564,17.78372189,,
1135,1135,flare,-0.62,0,8703.038161571601,8.020332983,,
1136,1136,flash,-0.84,0,2045.6688685818,8.946551833,,
1137,1137,flask,-0.34,0,1104.7825937148,17.78594022,,
1138,1138,flats,-0.59,0,3830.3176738134,11.07359204,,
1139,1139,flaws,-0.48,0,1025.8695513066,15.83203759,,
1140,1140,fleas,-0.21,0,6476.9397115038,15.17697114,,
1141,1141,fleck,-0.16,0,992.7258256916,20.69581834,,
1142,1142,flees,0.29,1,8159.261714491799,26.89733681,,
1143,1143,fleet,-0.32,1,8892.0451499902,17.44382512,,
1144,1144,flesh,-0.68,0,2577.0114318498,10.78195129,,
1145,1145,flick,-0.62,0,539.6260345839999,14.87915533,,
1146,1146,flier,0.12,0,5959.577489623999,20.39591799,,
1147,1147,flies,-0.49,0,4435.212553331999,12.15128751,,
1148,1148,fling,-0.3,0,963.3666495599999,18.65360976,,
1149,1149,flint,-0.32,0,2251.423540268,16.5166358,,
1150,1150,flips,-0.32,0,1317.677956332,17.72611177,,
1151,1151,flirt,-0.6,0,3524.361195831999,11.1557527,,
1152,1152,float,-0.65,0,4319.8574110538,9.828471145,,
1153,1153,flock,-0.47,0,607.5444837644001,16.93269725,,
1154,1154,floes,0.3,0,4993.4375815962,23.64694772,,
1155,1155,flood,-0.87,1,1794.521808868,13.80097505,,
1156,1156,floor,-0.75,1,4106.2881391156,13.47537837,,
1157,1157,flops,-0.16,0,1483.5236301462,19.87386218,,
1158,1158,flora,0.18,0,5326.226728684401,21.64910374,,
1159,1159,floss,-0.46,1,2709.6535705194,18.95432308,,
1160,1160,flour,-0.6,0,2540.4906710608,12.01791978,,
1161,1161,flown,-0.1,0,678.8905066762,22.29268298,,
1162,1162,flows,-0.61,0,790.9006103934,14.37150489,,
1163,1163,floyd,-0.22,0,1011.307849408,19.75987415,,
1164,1164,fluff,-0.01,2,198.0299961512,35.45372679,,
1165,1165,fluid,-0.56,0,986.1244726399998,14.70870429,,
1166,1166,fluke,-0.37,0,971.0925752527999,17.58828023,,
1167,1167,flume,-0.22,0,1456.6388628792,19.01332481,,
1168,1168,flung,0.01,0,671.034700728,23.96287922,,
1169,1169,flunk,-0.27,0,452.3270945647999,20.4097836,,
1170,1170,flush,-0.56,0,975.7381616375999,14.72910485,,
1171,1171,flute,-0.48,0,3366.8099724424,13.08100834,,
1172,1172,flyer,-0.62,0,3781.2491658304,10.65990359,,
1173,1173,flynn,0.17,1,1125.1335040736,30.39948806,,
1174,1174,foals,0.06,0,3963.8628225042,20.72643387,,
1175,1175,foams,-0.14,0,1739.7661584303,19.82137506,,
1176,1176,foamy,0.15,0,1105.7581110576,25.13418191,,
1177,1177,focal,-0.17,0,2827.4185590574,18.19472709,,
1178,1178,focus,-0.78,0,1255.3829852676,10.92677738,,
1179,1179,fogey,0.88,0,1377.660669264,35.632371,,
1180,1180,foggy,-0.59,1,348.61141584,20.99942579,,
1181,1181,folds,-0.63,0,1591.160991324,12.67083937,,
1182,1182,folio,-0.26,1,3061.243085716,21.63650866,,
1183,1183,folks,-0.75,0,851.7391188852,12.13567019,,
1184,1184,folly,-0.11,1,1850.0984774464,25.13108372,,
1185,1185,foods,-0.61,1,1670.463227226,17.86280408,,
1186,1186,fools,-0.7,1,3055.9650803958,15.04108009,,
1187,1187,foray,0.2,0,3151.2080967136,23.45944623,,
1188,1188,force,-0.63,0,4455.129431198599,10.03810798,,
1189,1189,fords,-0.05,0,1990.230307476,20.8613334,,
1190,1190,forge,-0.22,0,2912.554349694,17.36752725,,
1191,1191,forgo,0.16,1,1782.472343346,29.26633307,,
1192,1192,forks,-0.62,0,1065.3585763548,13.65795452,,
1193,1193,forms,-0.4,0,1598.0378645322,16.11131929,,
1194,1194,forte,-0.07,0,6806.747387618199,17.11350559,,
1195,1195,forth,-0.54,0,2149.8349293602,13.32817231,,
1196,1196,forts,-0.32,0,3693.6333059334,15.22559363,,
1197,1197,forty,-0.43,0,2347.5942255328,14.76433885,,
1198,1198,forum,-0.08,0,1115.0385099672,21.66751014,,
1199,1199,found,-0.67,0,887.1211400239999,13.25985979,,
1200,1200,fours,-0.45,0,2364.8618947656,14.44629221,,
1201,1201,fox's,-0.51,0,24.07658016,19.91305042,,
1202,1202,foyer,-0.11,0,3969.7037062496,18.17223859,,
1203,1203,frail,-0.45,0,4730.798625784,12.55990292,,
1204,1204,frame,-0.44,0,3819.8222156094,13.33133058,,
1205,1205,franc,0.56,0,2691.6744005074,29.27135524,,
1206,1206,frank,-0.41,0,1186.1616002236,16.59294723,,
1207,1207,fraud,-0.53,0,1801.259838224,13.89241923,,
1208,1208,freak,-0.62,0,2546.5481437396,11.71192827,,
1209,1209,freed,-0.06,1,5992.946894572,22.67807458,,
1210,1210,freer,0.18,1,13713.2725999324,23.29877252,,
1211,1211,frees,-0.09,1,10205.6360351682,20.39208528,,
1212,1212,fresh,-0.58,0,3223.3358424102,11.69879912,,
1213,1213,freud,-0.47,0,2269.119536464,14.24757949,,
1214,1214,friar,0.01,1,5917.301175016001,23.76862773,,
1215,1215,fried,-0.32,0,3257.64685928,15.57029194,,
1216,1216,fries,-0.63,0,5547.580975068,9.37238821,,
1217,1217,frisk,-0.31,0,946.2602975280001,18.53786928,,
1218,1218,frizz,0.28,1,11.0001031,37.2429988,,
1219,1219,frock,0.02,0,759.9189845156001,23.89358833,,
1220,1220,frogs,-0.6,0,1580.477008878,13.13568879,,
1221,1221,frond,0.0,0,1708.366947868,21.96246782,,
1222,1222,front,-0.67,0,3170.5280708962,10.39310425,,
1223,1223,frost,-0.51,0,3693.633305933401,12.37559363,,
1224,1224,froth,-0.09,0,2149.8349293602,20.07817231,,
1225,1225,frown,-0.45,0,849.1588652638001,16.64128679,,
1226,1226,froze,-0.5,0,377.553341627,17.23311387,,
1227,1227,fruit,-0.73,0,2289.134924624,10.32615402,,
1228,1228,frump,0.14,0,541.2974083608,26.27411288,,
1229,1229,fryer,-0.25,1,4729.6010466496,20.56066071,,
1230,1230,fudge,-0.48,0,787.48364376,16.32935413,,
1231,1231,fuels,-0.54,0,3089.3549509416,12.41225537,,
1232,1232,fugue,-0.04,1,935.715859056,27.60920974,,
1233,1233,fully,-0.18,1,1144.6244791552,25.1150186,,
1234,1234,fumed,0.07,0,796.233462024,24.55930325,,
1235,1235,fumes,-0.35,0,1355.9387485644,17.21597217,,
1236,1236,funds,-0.47,0,786.5898010319999,16.48141146,,
1237,1237,fungi,0.0,0,625.72367592,23.93281658,,
1238,1238,funky,-0.47,0,267.6147440512,18.16697324,,
1239,1239,funny,-0.72,1,730.7941087552,17.86330782,,
1240,1240,furor,0.04,1,3177.6555338992,26.03709352,,
1241,1241,furry,-0.22,1,1790.7767786752,23.55574042,,
1242,1242,fused,-0.21,0,1688.714924952,18.83846424,,
1243,1243,fuses,-0.39,1,2875.7821810212,19.85066963,,
1244,1244,fussy,-0.52,1,991.8349040448,20.29755383,,
1245,1245,fusty,-0.72,0,1080.9116139072,12.12931888,,
1246,1246,fuzzy,-0.66,1,3.62425168,23.66589438,,
1247,1247,gable,0.24,0,3688.147251558001,23.62974398,,
1248,1248,gages,0.1,1,3814.643191590001,26.43515484,,
1249,1249,gaily,0.21,0,3036.08112192,23.70835333,,
1250,1250,gains,-0.52,0,3816.89418726,12.13349221,,
1251,1251,galls,-0.15,1,5122.789463483999,21.81895148,,
1252,1252,games,-0.73,0,3857.028115941001,8.953966445,,
1253,1253,gamma,0.15,1,1443.629934747,29.58260838,,
1254,1254,gamut,0.48,0,1591.550948988,29.32029873,,
1255,1255,gangs,-0.58,1,1776.83005269,18.17355034,,
1256,1256,gaped,-0.24,0,2629.96381494,17.33044588,,
1257,1257,gases,-0.03,1,8180.290399743001,22.08835882,,
1258,1258,gasps,-0.36,1,2430.320577993,20.72872999,,
1259,1259,gassy,0.32,1,2821.318525872,30.55032244,,
1260,1260,gates,-0.47,0,8914.962421827,10.18462831,,
1261,1261,gator,-0.43,0,7331.102843526,11.46497906,,
1262,1262,gaudy,-0.21,0,1155.99318912,19.64510797,,
1263,1263,gauge,-0.56,1,2661.685404840001,17.49994782,,
1264,1264,gaunt,-0.07,0,2897.438907132,19.63111397,,
1265,1265,gauss,-0.01,1,3097.317077316,25.355415,,
1266,1266,gauze,-0.08,0,345.03329322,23.66428304,,
1267,1267,gauzy,0.46,0,118.99929888,33.08800403,,
1268,1268,gavel,0.33,0,2003.438013192,26.54578305,,
1269,1269,gawky,0.03,0,258.852930336,25.71134747,,
1270,1270,gazed,-0.17,0,290.3745537,22.55640081,,
1271,1271,gazer,0.02,0,664.4453022900001,24.12995139,,
1272,1272,gazes,-0.21,0,494.4907840950001,21.16979125,,
1273,1273,gears,-0.38,0,10991.823715026,10.7637137,,
1274,1274,gecko,0.36,0,1414.043612982,27.77693566,,
1275,1275,geese,-0.11,2,18990.464438979,22.57425186,,
1276,1276,genes,-0.44,1,8845.605272889,15.66251412,,
1277,1277,genie,0.04,1,8860.88265678,22.8563582,,
1278,1278,genre,-0.01,1,11885.804667198,21.01408119,,
1279,1279,genus,-0.22,0,3349.226363868,16.99524758,,
1280,1280,germs,-0.61,0,3542.819213934,10.9913439,,
1281,1281,getup,-0.22,0,2328.081448572,17.93484728,,
1282,1282,ghana,0.04,1,3244.269132027001,25.98138095,,
1283,1283,ghost,-0.83,0,2170.774789803,8.954876221,,
1284,1284,ghoul,0.21,0,1493.064591336,25.40998135,,
1285,1285,giant,-0.59,0,4159.68952014,10.83813885,,
1286,1286,gibes,1.17,0,2350.93712634,38.7608377,,
1287,1287,giddy,0.0,1,666.188928,28.82542209,,
1288,1288,gifts,-0.58,0,1138.55170266,14.12571257,,
1289,1289,gimme,0.35,1,1245.32145738,32.89337173,,
1290,1290,girls,-0.74,0,4387.73412024,8.43287803,,
1291,1291,girth,0.12,0,2590.78047156,22.76848574,,
1292,1292,given,-0.57,0,1096.19166888,14.35147332,,
1293,1293,giver,-0.22,0,1715.97005712,18.6524679,,
1294,1294,gives,-0.46,0,1277.05226616,15.69136109,,
1295,1295,glace,-0.44,0,6268.332571578,11.83348385,,
1296,1296,glade,-0.24,0,5160.370640040001,15.44655705,,
1297,1297,gland,-0.26,0,2403.65905164,17.25608821,,
1298,1298,glare,-0.64,0,11808.142229268,6.589454241,,
1299,1299,glass,-0.76,1,4768.641638838,12.88602787,,
1300,1300,glaze,-0.65,0,531.21462471,14.45470422,,
1301,1301,gleam,-0.13,0,4143.474072738,17.74941014,,
1302,1302,glean,0.16,0,7543.247670882,20.21806318,,
1303,1303,glees,0.33,1,11070.355090014,26.38670417,,
1304,1304,glenn,0.04,1,4426.203178782,25.10726326,,
1305,1305,glide,-0.5,0,3533.6658456,12.64848248,,
1306,1306,glint,0.13,0,3054.695255639999,22.49218076,,
1307,1307,gloat,-0.2,0,5861.113070274,15.64899205,,
1308,1308,globe,-0.61,0,2843.400419442,11.5801086,,
1309,1309,gloom,-0.48,1,1954.983779658,19.45319852,,
1310,1310,glory,-0.63,0,3139.747662528001,11.01917427,,
1311,1311,gloss,-0.56,1,3676.414392162,16.63863513,,
1312,1312,glove,-0.52,0,1544.563190808,14.38614063,,
1313,1313,glows,-0.27,0,1073.081230182,18.89369852,,
1314,1314,glued,-0.48,0,2461.38103728,13.89712905,,
1315,1315,gnash,0.3,0,2217.747139839,25.85320092,,
1316,1316,gnome,0.15,0,2552.468555637,23.25608224,,
1317,1317,goals,-0.87,0,5378.105337066,5.869070158,,
1318,1318,godly,-0.21,0,1372.12622784,19.29089569,,
1319,1319,god's,-0.58,0,347.083866,16.15575506,,
1320,1320,going,-0.65,1,1372.2242562,17.69074448,,
1321,1321,golly,0.44,1,2510.183863872,32.64805203,,
1322,1322,gonad,0.55,0,2523.45556386,29.28482471,,
1323,1323,goner,0.1,0,7274.067898482,19.44137865,,
1324,1324,gonna,-0.01,1,3688.698280113,24.87932691,,
1325,1325,goods,-0.58,1,2266.45764498,17.60043915,,
1326,1326,goody,0.29,1,1440.51194016,31.68724886,,
1327,1327,gooey,0.35,1,4520.665412208,29.69503829,,
1328,1328,goofy,-0.53,1,843.1231649760001,20.45447325,,
1329,1329,goose,-0.32,1,7112.677374099,18.21689759,,
1330,1330,gorge,-0.18,1,3951.706906620001,22.13517928,,
1331,1331,gotta,-0.17,1,5945.920172577,21.05324163,,
1332,1332,gouda,1.09,0,2051.25965352,37.8900893,,
1333,1333,gouge,0.18,1,2052.04317516,29.23918462,,
1334,1334,gourd,0.33,0,1884.15585648,26.68899831,,
1335,1335,gowns,-0.07,0,857.429857557,22.32332596,,
1336,1336,grabs,-0.49,0,2503.292561154001,13.70494016,,
1337,1337,grace,-0.66,0,7840.454567022001,7.785535023,,
1338,1338,grade,-0.69,0,6454.611507960001,7.988252597,,
1339,1339,grads,-0.13,0,3502.549262520001,18.22284987,,
1340,1340,graft,0.16,0,2234.133944658,23.73535891,,
1341,1341,grail,0.19,0,6418.671502320001,21.20647066,,
1342,1342,grain,-0.56,0,5128.74555732,10.6653944,,
1343,1343,grams,-0.2,0,2812.341025494001,17.75857305,,
1344,1344,grand,-0.41,0,3006.506016360001,14.43419661,,
1345,1345,grant,-0.47,0,5579.721459774001,11.75429348,,
1346,1346,grape,-0.58,0,6017.976023598001,9.864737804,,
1347,1347,graph,-0.41,0,1900.710327978,15.56873921,,
1348,1348,grasp,-0.26,0,3265.612106526001,16.46370499,,
1349,1349,grass,-0.73,1,5964.635361762002,12.64320881,,
1350,1350,grate,-0.26,0,11978.999592714,12.23379061,,
1351,1351,grave,-0.67,0,2505.907997208001,11.00232432,,
1352,1352,gravy,-0.35,0,864.2681752320003,18.10857021,,
1353,1353,graze,-0.39,0,664.4453022900001,17.97995139,,
1354,1354,great,-0.76,0,11978.999592714,4.733790611,,
1355,1355,greed,-0.36,1,8131.133977560001,17.15937175,,
1356,1356,greek,-0.42,1,4352.548187988001,18.25644869,,
1357,1357,green,-0.66,1,11885.804667198,11.26408119,,
1358,1358,greet,-0.35,1,15090.428058354,14.95767512,,
1359,1359,grief,-0.5,0,2586.95485884,13.47222185,,
1360,1360,grill,-0.66,1,4713.59347632,14.42080308,,
1361,1361,grime,0.18,0,3548.93807268,22.83657929,,
1362,1362,grimm,0.55,1,908.0225809200001,36.51609381,,
1363,1363,grimy,0.06,0,1224.00113472,23.57885666,,
1364,1364,grind,-0.6,0,2058.7644504,12.53143423,,
1365,1365,grins,-0.17,0,3505.95475524,17.62017546,,
1366,1366,gripe,-0.53,0,4120.92809172,11.76513465,,
1367,1367,grips,-0.41,0,2236.192469640001,15.18312425,,
1368,1368,grist,0.18,0,4451.222234520001,22.19069012,,
1369,1369,grits,-0.27,0,4451.22223452,15.44069012,,
1370,1370,groan,-0.43,0,5774.260084362002,12.24634287,,
1371,1371,groat,-0.3,0,7331.102843526002,13.41497906,,
1372,1372,groin,-0.17,0,3954.038782680001,17.28350014,,
1373,1373,groom,-0.18,1,2445.301254942001,23.41345256,,
1374,1374,grope,-0.14,0,4639.596627402001,17.26801237,,
1375,1375,gross,-0.72,1,4598.473307238001,13.59448341,,
1376,1376,group,-0.59,0,1756.698254424001,13.04943693,,
1377,1377,grove,-0.41,0,1931.945598792001,15.53085737,,
1378,1378,growl,-0.61,0,1441.894986324,13.18518959,,
1379,1379,grown,-0.44,0,1152.125093574,16.20186648,,
1380,1380,grows,-0.59,0,1342.214143218,13.63740275,,
1381,1381,grubs,-0.02,0,1194.014397528,22.4295268,,
1382,1382,gruel,-0.27,0,5632.218961776,14.72489871,,
1383,1383,gruff,0.17,1,336.070876824,32.45199043,,
1384,1384,grunt,-0.17,0,2661.401971368,18.35021916,,
1385,1385,guano,-0.1,0,2998.458964116001,19.09125993,,
1386,1386,guard,-0.7,0,2443.92038352,10.61485796,,
1387,1387,guava,0.22,1,1032.965653104,31.31857548,,
1388,1388,guess,-0.66,1,3901.815019476001,14.97127758,,
1389,1389,guest,-0.57,0,4252.237093764,11.07440785,,
1390,1390,guide,-0.55,0,2295.1784592,13.01971124,,
